study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJNA208369	SRP025982	SAMN02202051	SRS443124	SRX303794	SRR898327	SRA090948	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	11784797	2356959400	GEO	2014-09-25	2014-09-08	Illumina HiSeq 2000 sequencing; GSM1158461: SEQC_ILM_AGR_B_2_L05_GCCAAT_AC0C1TACXX; Homo sapiens; RNA-Seq	A comprehensive assessment of RNA-seq accuracy, reproducibility and information content by the Sequence Quality Control consortium	GSE47774	GSM1158461	GSM1158461_r1	1029099208;1034968024;	b2fe52c4b41071e48408ab48c000265a;f0dc2bf48e4487175beaca495c106e37;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898327/SRR898327_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898327/SRR898327_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR898/SRR898327/SRR898327_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR898/SRR898327/SRR898327_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898327/SRR898327_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898327/SRR898327_2.fastq.gz;							1586693874	1d980ff31f82483e84da576bb6cdf5c0	ftp.sra.ebi.ac.uk/vol1/srr/SRR898/SRR898327	fasp.sra.ebi.ac.uk:/vol1/srr/SRR898/SRR898327	ftp.sra.ebi.ac.uk/vol1/srr/SRR898/SRR898327				GSM1158461		SEQC_ILM_AGR_B_2_L05_GCCAAT_AC0C1TACXX		2014-09-08
PRJNA208369	SRP025982	SAMN02201981	SRS443125	SRX303795	SRR898328	SRA090948	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	12164263	2432852600	GEO	2014-09-25	2014-09-08	Illumina HiSeq 2000 sequencing; GSM1158462: SEQC_ILM_AGR_B_2_L05_GCCAAT_BD0J2JACXX; Homo sapiens; RNA-Seq	A comprehensive assessment of RNA-seq accuracy, reproducibility and information content by the Sequence Quality Control consortium	GSE47774	GSM1158462	GSM1158462_r1	995638707;1016302163;	8a8de86aabcce7680b3d6959232c5f40;487633ae49c11ae768687be9452e1b85;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898328/SRR898328_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898328/SRR898328_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR898/SRR898328/SRR898328_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR898/SRR898328/SRR898328_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898328/SRR898328_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898328/SRR898328_2.fastq.gz;							1535647418	33cfab75559ddd396c198d3c3ea165ba	ftp.sra.ebi.ac.uk/vol1/srr/SRR898/SRR898328	fasp.sra.ebi.ac.uk:/vol1/srr/SRR898/SRR898328	ftp.sra.ebi.ac.uk/vol1/srr/SRR898/SRR898328				GSM1158462		SEQC_ILM_AGR_B_2_L05_GCCAAT_BD0J2JACXX		2014-09-08
PRJNA208369	SRP025982	SAMN02201982	SRS443126	SRX303796	SRR898329	SRA090948	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	12023378	2404675600	GEO	2014-09-25	2014-09-08	Illumina HiSeq 2000 sequencing; GSM1158463: SEQC_ILM_AGR_B_2_L06_GCCAAT_AC0C1TACXX; Homo sapiens; RNA-Seq	A comprehensive assessment of RNA-seq accuracy, reproducibility and information content by the Sequence Quality Control consortium	GSE47774	GSM1158463	GSM1158463_r1	1068866263;1072078952;	6b0bd64de1927e4a42165b7971bc39e9;92680bc48f9e488729d6eb9b0ffa3dd7;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898329/SRR898329_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898329/SRR898329_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR898/SRR898329/SRR898329_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR898/SRR898329/SRR898329_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898329/SRR898329_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898329/SRR898329_2.fastq.gz;							1648213112	374a2fdd8e6a955a409333c579975e19	ftp.sra.ebi.ac.uk/vol1/srr/SRR898/SRR898329	fasp.sra.ebi.ac.uk:/vol1/srr/SRR898/SRR898329	ftp.sra.ebi.ac.uk/vol1/srr/SRR898/SRR898329				GSM1158463		SEQC_ILM_AGR_B_2_L06_GCCAAT_AC0C1TACXX		2014-09-08
PRJNA208369	SRP025982	SAMN02202054	SRS443127	SRX303797	SRR898330	SRA090948	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	12447055	2489411000	GEO	2014-09-25	2014-09-08	Illumina HiSeq 2000 sequencing; GSM1158464: SEQC_ILM_AGR_B_2_L06_GCCAAT_BD0J2JACXX; Homo sapiens; RNA-Seq	A comprehensive assessment of RNA-seq accuracy, reproducibility and information content by the Sequence Quality Control consortium	GSE47774	GSM1158464	GSM1158464_r1	1019460563;1041219924;	b38b948bc290d4066bbd50b0d5c0d099;393f97f6e17d965938e117852edae78e;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898330/SRR898330_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898330/SRR898330_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR898/SRR898330/SRR898330_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR898/SRR898330/SRR898330_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898330/SRR898330_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898330/SRR898330_2.fastq.gz;							1573485122	bb88505352eaaa6cc3e733cd381d7e6d	ftp.sra.ebi.ac.uk/vol1/srr/SRR898/SRR898330	fasp.sra.ebi.ac.uk:/vol1/srr/SRR898/SRR898330	ftp.sra.ebi.ac.uk/vol1/srr/SRR898/SRR898330				GSM1158464		SEQC_ILM_AGR_B_2_L06_GCCAAT_BD0J2JACXX		2014-09-08
PRJNA208369	SRP025982	SAMN02201983	SRS443128	SRX303798	SRR898331	SRA090948	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	11827375	2365475000	GEO	2014-09-25	2014-09-08	Illumina HiSeq 2000 sequencing; GSM1158465: SEQC_ILM_AGR_B_2_L07_GCCAAT_AC0C1TACXX; Homo sapiens; RNA-Seq	A comprehensive assessment of RNA-seq accuracy, reproducibility and information content by the Sequence Quality Control consortium	GSE47774	GSM1158465	GSM1158465_r1	1043536121;1048466263;	054ef6f1bd4d5d936c9d1b5236d2d4cb;fcea69eb827127c6ec1d881b907ec873;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898331/SRR898331_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898331/SRR898331_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR898/SRR898331/SRR898331_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR898/SRR898331/SRR898331_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898331/SRR898331_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898331/SRR898331_2.fastq.gz;							1610144748	3fd876f6e8446f7fcd456a7a1002555d	ftp.sra.ebi.ac.uk/vol1/srr/SRR898/SRR898331	fasp.sra.ebi.ac.uk:/vol1/srr/SRR898/SRR898331	ftp.sra.ebi.ac.uk/vol1/srr/SRR898/SRR898331				GSM1158465		SEQC_ILM_AGR_B_2_L07_GCCAAT_AC0C1TACXX		2014-09-08
PRJNA208369	SRP025982	SAMN02201987	SRS443129	SRX303799	SRR898332	SRA090948	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	12296765	2459353000	GEO	2014-09-25	2014-09-08	Illumina HiSeq 2000 sequencing; GSM1158466: SEQC_ILM_AGR_B_2_L07_GCCAAT_BD0J2JACXX; Homo sapiens; RNA-Seq	A comprehensive assessment of RNA-seq accuracy, reproducibility and information content by the Sequence Quality Control consortium	GSE47774	GSM1158466	GSM1158466_r1	1006799680;1024208824;	548bd75d330aa82e6b3f8ea3e04358ec;a2376dbaedc49dbd7aa5fcdc1ca78488;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898332/SRR898332_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898332/SRR898332_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR898/SRR898332/SRR898332_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR898/SRR898332/SRR898332_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898332/SRR898332_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898332/SRR898332_2.fastq.gz;							1550755133	a61fb67ae457eac7e6571dc9a4105e5b	ftp.sra.ebi.ac.uk/vol1/srr/SRR898/SRR898332	fasp.sra.ebi.ac.uk:/vol1/srr/SRR898/SRR898332	ftp.sra.ebi.ac.uk/vol1/srr/SRR898/SRR898332				GSM1158466		SEQC_ILM_AGR_B_2_L07_GCCAAT_BD0J2JACXX		2014-09-08
PRJNA208369	SRP025982	SAMN02202055	SRS443130	SRX303800	SRR898333	SRA090948	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	11837765	2367553000	GEO	2014-09-25	2014-09-08	Illumina HiSeq 2000 sequencing; GSM1158467: SEQC_ILM_AGR_B_2_L08_GCCAAT_AC0C1TACXX; Homo sapiens; RNA-Seq	A comprehensive assessment of RNA-seq accuracy, reproducibility and information content by the Sequence Quality Control consortium	GSE47774	GSM1158467	GSM1158467_r1	1041351154;1046640772;	4f780e2ba80bd63d372de8fc0dede1b6;57d3e10290d9c1163ea14fe1bc8e673b;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898333/SRR898333_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898333/SRR898333_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR898/SRR898333/SRR898333_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR898/SRR898333/SRR898333_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898333/SRR898333_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898333/SRR898333_2.fastq.gz;							1605898014	ebc5ffd28d7b18688cc31519e0de3615	ftp.sra.ebi.ac.uk/vol1/srr/SRR898/SRR898333	fasp.sra.ebi.ac.uk:/vol1/srr/SRR898/SRR898333	ftp.sra.ebi.ac.uk/vol1/srr/SRR898/SRR898333				GSM1158467		SEQC_ILM_AGR_B_2_L08_GCCAAT_AC0C1TACXX		2014-09-08
PRJNA208369	SRP025982	SAMN02201986	SRS443131	SRX303801	SRR898334	SRA090948	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	12273100	2454620000	GEO	2014-09-25	2014-09-08	Illumina HiSeq 2000 sequencing; GSM1158468: SEQC_ILM_AGR_B_2_L08_GCCAAT_BD0J2JACXX; Homo sapiens; RNA-Seq	A comprehensive assessment of RNA-seq accuracy, reproducibility and information content by the Sequence Quality Control consortium	GSE47774	GSM1158468	GSM1158468_r1	1015208439;1029174874;	f63b9be1d22ddeb578cf1355f92abdd3;95a312f41ee458458a43a5e57d61ef8b;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898334/SRR898334_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898334/SRR898334_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR898/SRR898334/SRR898334_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR898/SRR898334/SRR898334_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898334/SRR898334_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898334/SRR898334_2.fastq.gz;							1562699271	9c2faf606d5a8c18214d9dc28b4b22c4	ftp.sra.ebi.ac.uk/vol1/srr/SRR898/SRR898334	fasp.sra.ebi.ac.uk:/vol1/srr/SRR898/SRR898334	ftp.sra.ebi.ac.uk/vol1/srr/SRR898/SRR898334				GSM1158468		SEQC_ILM_AGR_B_2_L08_GCCAAT_BD0J2JACXX		2014-09-08
PRJNA208369	SRP025982	SAMN02201988	SRS443132	SRX303802	SRR898335	SRA090948	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	10622176	2124435200	GEO	2014-09-25	2014-09-08	Illumina HiSeq 2000 sequencing; GSM1158469: SEQC_ILM_AGR_B_3_L01_TAGCTT_AC0C1TACXX; Homo sapiens; RNA-Seq	A comprehensive assessment of RNA-seq accuracy, reproducibility and information content by the Sequence Quality Control consortium	GSE47774	GSM1158469	GSM1158469_r1	927134636;941150435;	0e982500f80782f26b39929d4f7f9308;2da16d8d15df24387418f9bc7aeb4364;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898335/SRR898335_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898335/SRR898335_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR898/SRR898335/SRR898335_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR898/SRR898335/SRR898335_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898335/SRR898335_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898335/SRR898335_2.fastq.gz;							1436588208	1137ec612ef2b21e04be1688a916da5d	ftp.sra.ebi.ac.uk/vol1/srr/SRR898/SRR898335	fasp.sra.ebi.ac.uk:/vol1/srr/SRR898/SRR898335	ftp.sra.ebi.ac.uk/vol1/srr/SRR898/SRR898335				GSM1158469		SEQC_ILM_AGR_B_3_L01_TAGCTT_AC0C1TACXX		2014-09-08
PRJNA208369	SRP025982	SAMN02202059	SRS443133	SRX303803	SRR898336	SRA090948	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	11442854	2288570800	GEO	2014-09-25	2014-09-08	Illumina HiSeq 2000 sequencing; GSM1158470: SEQC_ILM_AGR_B_3_L01_TAGCTT_BD0J2JACXX; Homo sapiens; RNA-Seq	A comprehensive assessment of RNA-seq accuracy, reproducibility and information content by the Sequence Quality Control consortium	GSE47774	GSM1158470	GSM1158470_r1	937524499;956833774;	b92e0b064c029731f9d79c006af17806;247e56a459e726a21fa6455d5e158382;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898336/SRR898336_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898336/SRR898336_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR898/SRR898336/SRR898336_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR898/SRR898336/SRR898336_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898336/SRR898336_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898336/SRR898336_2.fastq.gz;							1446717070	1bcafc9a6e9b699b34e83f609f95783f	ftp.sra.ebi.ac.uk/vol1/srr/SRR898/SRR898336	fasp.sra.ebi.ac.uk:/vol1/srr/SRR898/SRR898336	ftp.sra.ebi.ac.uk/vol1/srr/SRR898/SRR898336				GSM1158470		SEQC_ILM_AGR_B_3_L01_TAGCTT_BD0J2JACXX		2014-09-08
PRJNA208369	SRP025982	SAMN02201989	SRS443134	SRX303804	SRR898337	SRA090948	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	10514835	2102967000	GEO	2014-09-25	2014-09-08	Illumina HiSeq 2000 sequencing; GSM1158471: SEQC_ILM_AGR_B_3_L02_TAGCTT_AC0C1TACXX; Homo sapiens; RNA-Seq	A comprehensive assessment of RNA-seq accuracy, reproducibility and information content by the Sequence Quality Control consortium	GSE47774	GSM1158471	GSM1158471_r1	914620786;927447480;	746848514d7f3b47e48c561323adf2f6;d0dc98908504096eecf69beaec5eef3f;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898337/SRR898337_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898337/SRR898337_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR898/SRR898337/SRR898337_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR898/SRR898337/SRR898337_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898337/SRR898337_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898337/SRR898337_2.fastq.gz;							1416079565	c26ae4203a8ecff93c11fa366ff388f9	ftp.sra.ebi.ac.uk/vol1/srr/SRR898/SRR898337	fasp.sra.ebi.ac.uk:/vol1/srr/SRR898/SRR898337	ftp.sra.ebi.ac.uk/vol1/srr/SRR898/SRR898337				GSM1158471		SEQC_ILM_AGR_B_3_L02_TAGCTT_AC0C1TACXX		2014-09-08
PRJNA208369	SRP025982	SAMN02201990	SRS443135	SRX303805	SRR898338	SRA090948	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	11502880	2300576000	GEO	2014-09-25	2014-09-08	Illumina HiSeq 2000 sequencing; GSM1158472: SEQC_ILM_AGR_B_3_L02_TAGCTT_BD0J2JACXX; Homo sapiens; RNA-Seq	A comprehensive assessment of RNA-seq accuracy, reproducibility and information content by the Sequence Quality Control consortium	GSE47774	GSM1158472	GSM1158472_r1	941292726;964553242;	583a578654477fb492bc644568c96eaa;d06d45971fc0013539979ff05ae32992;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898338/SRR898338_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898338/SRR898338_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR898/SRR898338/SRR898338_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR898/SRR898338/SRR898338_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898338/SRR898338_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898338/SRR898338_2.fastq.gz;							1455045317	d70267c92f41a4199a0e827de53fa960	ftp.sra.ebi.ac.uk/vol1/srr/SRR898/SRR898338	fasp.sra.ebi.ac.uk:/vol1/srr/SRR898/SRR898338	ftp.sra.ebi.ac.uk/vol1/srr/SRR898/SRR898338				GSM1158472		SEQC_ILM_AGR_B_3_L02_TAGCTT_BD0J2JACXX		2014-09-08
PRJNA208369	SRP025982	SAMN02201914	SRS443136	SRX303806	SRR898339	SRA090948	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	10591936	2118387200	GEO	2014-09-25	2014-09-08	Illumina HiSeq 2000 sequencing; GSM1158473: SEQC_ILM_AGR_B_3_L03_TAGCTT_AC0C1TACXX; Homo sapiens; RNA-Seq	A comprehensive assessment of RNA-seq accuracy, reproducibility and information content by the Sequence Quality Control consortium	GSE47774	GSM1158473	GSM1158473_r1	920697484;936023503;	66634d1b8cfc7e09b31612269662914a;dffef69acf7c8c0a0677b342fcfb0d55;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898339/SRR898339_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898339/SRR898339_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR898/SRR898339/SRR898339_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR898/SRR898339/SRR898339_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898339/SRR898339_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898339/SRR898339_2.fastq.gz;							1427206880	0f0ef063bb4b640a52d6029adcc40e16	ftp.sra.ebi.ac.uk/vol1/srr/SRR898/SRR898339	fasp.sra.ebi.ac.uk:/vol1/srr/SRR898/SRR898339	ftp.sra.ebi.ac.uk/vol1/srr/SRR898/SRR898339				GSM1158473		SEQC_ILM_AGR_B_3_L03_TAGCTT_AC0C1TACXX		2014-09-08
PRJNA208369	SRP025982	SAMN02202057	SRS443137	SRX303807	SRR898340	SRA090948	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	11353959	2270791800	GEO	2014-09-25	2014-09-08	Illumina HiSeq 2000 sequencing; GSM1158474: SEQC_ILM_AGR_B_3_L03_TAGCTT_BD0J2JACXX; Homo sapiens; RNA-Seq	A comprehensive assessment of RNA-seq accuracy, reproducibility and information content by the Sequence Quality Control consortium	GSE47774	GSM1158474	GSM1158474_r1	929638862;955685383;	27cc674f8e9e7bb45feb9a658169a4f6;27ff589f69b0c5c0d317e70e0a5b1841;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898340/SRR898340_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898340/SRR898340_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR898/SRR898340/SRR898340_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR898/SRR898340/SRR898340_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898340/SRR898340_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898340/SRR898340_2.fastq.gz;							1439973917	211832b768b82763b676c04f26957f3c	ftp.sra.ebi.ac.uk/vol1/srr/SRR898/SRR898340	fasp.sra.ebi.ac.uk:/vol1/srr/SRR898/SRR898340	ftp.sra.ebi.ac.uk/vol1/srr/SRR898/SRR898340				GSM1158474		SEQC_ILM_AGR_B_3_L03_TAGCTT_BD0J2JACXX		2014-09-08
PRJNA208369	SRP025982	SAMN02201991	SRS443138	SRX303808	SRR898341	SRA090948	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	10530712	2106142400	GEO	2014-09-25	2014-09-08	Illumina HiSeq 2000 sequencing; GSM1158475: SEQC_ILM_AGR_B_3_L04_TAGCTT_AC0C1TACXX; Homo sapiens; RNA-Seq	A comprehensive assessment of RNA-seq accuracy, reproducibility and information content by the Sequence Quality Control consortium	GSE47774	GSM1158475	GSM1158475_r1	911781791;928578245;	a937cffe95919584546f8a51217efd12;064b33be98e64d5f4fd129cdd5d88824;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898341/SRR898341_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898341/SRR898341_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR898/SRR898341/SRR898341_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR898/SRR898341/SRR898341_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898341/SRR898341_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898341/SRR898341_2.fastq.gz;							1414096586	ca0539bcb92a07b5957f9fa6579a528a	ftp.sra.ebi.ac.uk/vol1/srr/SRR898/SRR898341	fasp.sra.ebi.ac.uk:/vol1/srr/SRR898/SRR898341	ftp.sra.ebi.ac.uk/vol1/srr/SRR898/SRR898341				GSM1158475		SEQC_ILM_AGR_B_3_L04_TAGCTT_AC0C1TACXX		2014-09-08
PRJNA208369	SRP025982	SAMN02201992	SRS443139	SRX303809	SRR898342	SRA090948	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000			PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	11366231	2273246200	GEO	2014-09-25	2014-09-08	Illumina HiSeq 2000 sequencing; GSM1158476: SEQC_ILM_AGR_B_3_L04_TAGCTT_BD0J2JACXX; Homo sapiens; RNA-Seq	A comprehensive assessment of RNA-seq accuracy, reproducibility and information content by the Sequence Quality Control consortium	GSE47774	GSM1158476	GSM1158476_r1	929006001;955901848;	3962aee7bfbe8b7771df45e6bcee9771;49bd86c4b8c3ceee11e3506fde2c0aa2;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898342/SRR898342_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898342/SRR898342_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR898/SRR898342/SRR898342_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR898/SRR898342/SRR898342_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898342/SRR898342_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR898/SRR898342/SRR898342_2.fastq.gz;							1439002526	ca7919b7d48fea5f44fa69e4a51c2732	ftp.sra.ebi.ac.uk/vol1/srr/SRR898/SRR898342	fasp.sra.ebi.ac.uk:/vol1/srr/SRR898/SRR898342	ftp.sra.ebi.ac.uk/vol1/srr/SRR898/SRR898342				GSM1158476		SEQC_ILM_AGR_B_3_L04_TAGCTT_BD0J2JACXX		2014-09-08
